name,type,start_time,duration,"error","data"
"ch1","data",344.8581585,0.000082,,0x25
"ch1","data",344.858245,0.000082,,0x61
"ch1","data",344.858332,0.000082,,0x07
"ch1","data",344.8584185,0.000082,,0x73
"ch1","data",344.8585055,0.000082,,0x62
"ch1","data",344.858592,0.000082,,0x00
"ch1","data",344.858679,0.000082,,0x00
"ch1","data",344.8587655,0.000082,,0xFF
"ch1","data",344.8588525,0.000082,,0x04
"ch1","data",344.858939,0.000082,,0xFF
"ch1","data",344.859026,0.000082,,0x0F
"ch1","data",344.8591125,0.000082,,0x04
"ch1","data",344.8591995,0.000082,,0x40
"ch1","data",344.859286,0.000082,,0x0C
"ch1","data",344.859373,0.000082,,0xFE
"ch1","data",344.8594595,0.000082,,0x00
"ch1","data",344.8595465,0.000082,,0x00
"ch1","data",344.859633,0.000082,,0x00
"ch1","data",344.85972,0.000082,,0x01
"ch1","data",344.8598065,0.000082,,0x00
"ch1","data",344.8598935,0.000082,,0x13
"ch1","data",344.85998,0.000082,,0x00
"ch1","data",344.860067,0.000082,,0x00
"ch1","data",344.8601535,0.000082,,0x2C
"ch1","data",344.8602405,0.000082,,0xCC
"ch1","data",344.860327,0.000082,,0xBF
"ch1","data",344.860414,0.000082,,0xCF
"ch1","data",344.8605005,0.000082,,0x7D
"ch1","data",344.8605875,0.000082,,0x0D
"ch1","data",344.860674,0.000082,,0x0A
"ch1","data",344.860761,0.000082,,0x0D
"ch1","data",344.8608475,0.000082,,0x0A
"ch1","data",344.8609345,0.000082,,0x00
"ch1","data",344.861021,0.000082,,0x7B
"ch1","data",344.861108,0.000082,,0x38
"ch1","data",344.8611945,0.000082,,0x00
"ch1","data",344.8612815,0.000082,,0x01
"ch1","data",344.861368,0.000082,,0x00
"ch1","data",344.861455,0.000082,,0x05
"ch1","data",344.8615415,0.000082,,0x00
"ch1","data",344.8616285,0.000082,,0x01
"ch1","data",344.861715,0.000082,,0x00
"ch1","data",344.861802,0.000082,,0x00
"ch1","data",344.8618885,0.000082,,0x00
"ch1","data",344.8619755,0.000082,,0x00
"ch1","data",344.862062,0.000082,,0x12
"ch1","data",344.862149,0.000082,,0x4B
"ch1","data",344.8622355,0.000082,,0x00
"ch1","data",344.8623225,0.000082,,0x38
"ch1","data",344.862409,0.000082,,0x0D
"ch1","data",344.862496,0.000082,,0x16
"ch1","data",344.8625825,0.000082,,0xFD
"ch1","data",344.8626695,0.000082,,0x00
"ch1","data",344.862756,0.000082,,0x00
"ch1","data",344.862843,0.000082,,0x00
"ch1","data",344.8629295,0.000082,,0x00
"ch1","data",344.8630165,0.000082,,0x00
"ch1","data",344.863103,0.000082,,0x00
"ch1","data",344.86319,0.000082,,0x00
"ch1","data",344.8632765,0.000082,,0x00
"ch1","data",344.8633635,0.000082,,0x3E
"ch1","data",344.86345,0.000082,,0x00
"ch1","data",344.863537,0.000082,,0xFF
"ch1","data",344.8636235,0.000082,,0x41
"ch1","data",344.8637105,0.000082,,0x04
"ch1","data",344.863797,0.000082,,0x00
"ch1","data",344.863884,0.000082,,0x00
"ch1","data",344.8639705,0.000082,,0x00
"ch1","data",344.8640575,0.000082,,0x90
"ch1","data",344.864144,0.000082,,0x01
"ch1","data",344.864231,0.000082,,0x14
"ch1","data",344.8643175,0.000082,,0x00
"ch1","data",344.8644045,0.000082,,0x00
"ch1","data",344.864491,0.000082,,0x00
"ch1","data",344.864578,0.000082,,0x00
"ch1","data",344.8646645,0.000082,,0x00
"ch1","data",344.8647515,0.000082,,0x00
"ch1","data",344.864838,0.000082,,0x00
"ch1","data",344.864925,0.000082,,0x00
"ch1","data",344.8650115,0.000082,,0x00
"ch1","data",344.8650985,0.000082,,0x00
"ch1","data",344.865185,0.000082,,0x00
"ch1","data",344.865272,0.000082,,0x00
"ch1","data",344.8653585,0.000082,,0x00
"ch1","data",344.8654455,0.000082,,0x00
"ch1","data",344.865532,0.000082,,0x00
"ch1","data",344.865619,0.000082,,0x00
"ch1","data",344.8657055,0.000082,,0x00
"ch1","data",344.8657925,0.000082,,0xBA
"ch1","data",344.865879,0.000082,,0x74
"ch1","data",344.865966,0.000082,,0x7D
"ch1","data",344.8660525,0.000082,,0x0D
"ch1","data",344.8661395,0.000082,,0x0A
"ch1","data",344.866226,0.000082,,0x0D
"ch1","data",344.866313,0.000082,,0x0A
"ch1","data",344.8663995,0.000082,,0x0D
"ch1","data",344.8664865,0.000082,,0x0A
"ch1","data",344.866573,0.000082,,0x00
"ch1","data",344.86666,0.000082,,0x7B
"ch1","data",344.8667465,0.000082,,0x0C
"ch1","data",344.8668335,0.000082,,0x00
"ch1","data",344.86692,0.000082,,0x01
"ch1","data",344.867007,0.000082,,0x00
"ch1","data",344.8670935,0.000082,,0x03
"ch1","data",344.8671805,0.000082,,0x00
"ch1","data",344.867267,0.000082,,0x01
"ch1","data",344.867354,0.000082,,0x00
"ch1","data",344.8674405,0.000082,,0x00
"ch1","data",344.8675275,0.000082,,0x00
"ch1","data",344.867614,0.000082,,0xB0
"ch1","data",344.867701,0.000082,,0xC0
"ch1","data",344.8677875,0.000082,,0x7D
"ch1","data",344.8678745,0.000082,,0x0D
"ch1","data",344.867961,0.000082,,0x0A
"ch0","data",350.8068815,0.000082,,0xDD
"ch0","data",350.806966,0.000082,,0x02
"ch0","data",350.8070505,0.000082,,0x00
"ch0","data",350.8071355,0.000082,,0x3B
"ch0","data",350.80722,0.000082,,0x00
"ch0","data",350.8073045,0.000082,,0x7B
"ch0","data",350.807389,0.000082,,0x38
"ch0","data",350.807474,0.000082,,0x00
"ch0","data",350.8075585,0.000082,,0x11
"ch0","data",350.807643,0.000082,,0x00
"ch0","data",350.807728,0.000082,,0x01
"ch0","data",350.8078125,0.000082,,0x00
"ch0","data",350.8078975,0.000082,,0x00
"ch0","data",350.807982,0.000082,,0x00
"ch0","data",350.8080665,0.000082,,0x01
"ch0","data",350.8081515,0.000082,,0x00
"ch0","data",350.808236,0.000082,,0x46
"ch0","data",350.8083205,0.000082,,0x81
"ch0","data",350.8084055,0.000082,,0x9E
"ch0","data",350.80849,0.000082,,0xE3
"ch0","data",350.8085745,0.000082,,0x00
"ch0","data",350.8086595,0.000082,,0x1D
"ch0","data",350.808744,0.000082,,0x00
"ch0","data",350.808829,0.000082,,0x0F
"ch0","data",350.8089135,0.000082,,0x20
"ch0","data",350.808998,0.000082,,0x00
"ch0","data",350.809083,0.000082,,0xEB
"ch0","data",350.8091675,0.000082,,0x0A
"ch0","data",350.8092525,0.000082,,0xA5
"ch0","data",350.809337,0.000082,,0x27
"ch0","data",350.8094215,0.000082,,0x56
"ch0","data",350.8095065,0.000082,,0x97
"ch0","data",350.809591,0.000082,,0x00
"ch0","data",350.8096755,0.000082,,0x00
"ch0","data",350.8097605,0.000082,,0x00
"ch0","data",350.809845,0.000082,,0x00
"ch0","data",350.80993,0.000082,,0x00
"ch0","data",350.8100145,0.000082,,0x00
"ch0","data",350.8100995,0.000082,,0x61
"ch0","data",350.810184,0.000082,,0x07
"ch0","data",350.8102685,0.000082,,0x73
"ch0","data",350.810353,0.000082,,0x62
"ch0","data",350.8104375,0.000082,,0x29
"ch0","data",350.810522,0.000082,,0x00
"ch0","data",350.810607,0.000082,,0x8D
"ch0","data",350.8106915,0.000082,,0x00
"ch0","data",350.810776,0.000082,,0x00
"ch0","data",350.8108605,0.000082,,0x88
"ch0","data",350.810945,0.000082,,0x00
"ch0","data",350.81103,0.000082,,0x00
"ch0","data",350.8111145,0.000082,,0x98
"ch0","data",350.811199,0.000082,,0x00
"ch0","data",350.8112835,0.000082,,0x9F
"ch0","data",350.8113685,0.000082,,0x00
"ch0","data",350.811453,0.000082,,0x09
"ch0","data",350.8115375,0.000082,,0x00
"ch0","data",350.8116225,0.000082,,0x00
"ch0","data",350.811707,0.000082,,0x00
"ch0","data",350.811792,0.000082,,0x67
"ch0","data",350.8118765,0.000082,,0x0E
"ch0","data",350.811961,0.000082,,0x7B
"ch0","data",350.812046,0.000082,,0x62
"ch0","data",350.8121305,0.000082,,0x7D
"ch0","data",350.812215,0.000082,,0xDD
"ch0","data",350.8122995,0.000082,,0x02
"ch0","data",350.8123845,0.000082,,0x00
"ch0","data",350.812469,0.000082,,0x0F
"ch0","data",350.8125535,0.000082,,0x00
"ch0","data",350.8126385,0.000082,,0x7B
"ch0","data",350.812723,0.000082,,0x0C
"ch0","data",350.812808,0.000082,,0x00
"ch0","data",350.8128925,0.000082,,0x11
"ch0","data",350.812977,0.000082,,0x00
"ch0","data",350.813062,0.000082,,0x00
"ch0","data",350.8131465,0.000082,,0x00
"ch0","data",350.813231,0.000082,,0x00
"ch0","data",350.8133155,0.000082,,0x00
"ch0","data",350.8134005,0.000082,,0x01
"ch0","data",350.813485,0.000082,,0x00
"ch0","data",350.8135695,0.000082,,0x61
"ch0","data",350.813654,0.000082,,0x76
"ch0","data",350.813739,0.000082,,0x7D
"ch0","data",350.8138235,0.000082,,0xDD
"ch0","data",350.813908,0.000082,,0x02
"ch0","data",350.8139925,0.000082,,0x00
"ch0","data",350.8140775,0.000082,,0x0F
"ch0","data",350.814162,0.000082,,0x00
"ch0","data",350.814247,0.000082,,0x7B
"ch0","data",350.8143315,0.000082,,0x0C
"ch0","data",350.814416,0.000082,,0x00
"ch0","data",350.814501,0.000082,,0x11
"ch0","data",350.8145855,0.000082,,0x00
"ch0","data",350.81467,0.000082,,0x0B
"ch0","data",350.814755,0.000082,,0x00
"ch0","data",350.8148395,0.000082,,0x00
"ch0","data",350.8149245,0.000082,,0x00
"ch0","data",350.815009,0.000082,,0x01
"ch0","data",350.8150935,0.000082,,0x00
"ch0","data",350.8151785,0.000082,,0xC3
"ch0","data",350.815263,0.000082,,0xB5
"ch0","data",350.815348,0.000082,,0x7D
"ch1","data",351.0815705,0.000082,,0x0D
"ch1","data",351.081657,0.000082,,0x0A
"ch1","data",351.081744,0.000082,,0x00
"ch1","data",351.0818305,0.000082,,0x7B
"ch1","data",351.0819175,0.000082,,0x38
"ch1","data",351.082004,0.000082,,0x00
"ch1","data",351.082091,0.000082,,0x01
"ch1","data",351.0821775,0.000082,,0x00
"ch1","data",351.0822645,0.000082,,0x05
"ch1","data",351.082351,0.000082,,0x00
"ch1","data",351.082438,0.000082,,0x01
"ch1","data",351.0825245,0.000082,,0x00
"ch1","data",351.0826115,0.000082,,0x00
"ch1","data",351.082698,0.000082,,0x00
"ch1","data",351.082785,0.000082,,0x46
"ch1","data",351.0828715,0.000082,,0x81
"ch1","data",351.0829585,0.000082,,0x9E
"ch1","data",351.083045,0.000082,,0xE3
"ch1","data",351.083132,0.000082,,0x00
"ch1","data",351.0832185,0.000082,,0x1D
"ch1","data",351.0833055,0.000082,,0x00
"ch1","data",351.083392,0.000082,,0x0F
"ch1","data",351.083479,0.000082,,0x00
"ch1","data",351.0835655,0.000082,,0x01
"ch1","data",351.0836525,0.000082,,0x00
"ch1","data",351.083739,0.000082,,0x00
"ch1","data",351.083826,0.000082,,0x00
"ch1","data",351.0839125,0.000082,,0x00
"ch1","data",351.0839995,0.000082,,0x00
"ch1","data",351.084086,0.000082,,0x00
"ch1","data",351.084173,0.000082,,0x09
"ch1","data",351.0842595,0.000082,,0x00
"ch1","data",351.0843465,0.000082,,0x16
"ch1","data",351.084433,0.000082,,0x25
"ch1","data",351.08452,0.000082,,0x61
"ch1","data",351.0846065,0.000082,,0x07
"ch1","data",351.0846935,0.000082,,0x73
"ch1","data",351.08478,0.000082,,0x62
"ch1","data",351.084867,0.000082,,0x00
"ch1","data",351.0849535,0.000082,,0x00
"ch1","data",351.0850405,0.000082,,0xFF
"ch1","data",351.085127,0.000082,,0x04
"ch1","data",351.085214,0.000082,,0xFF
"ch1","data",351.0853005,0.000082,,0x0F
"ch1","data",351.0853875,0.000082,,0x04
"ch1","data",351.085474,0.000082,,0x40
"ch1","data",351.085561,0.000082,,0x0C
"ch1","data",351.0856475,0.000082,,0xFE
"ch1","data",351.0857345,0.000082,,0x00
"ch1","data",351.085821,0.000082,,0x00
"ch1","data",351.085908,0.000082,,0x00
"ch1","data",351.0859945,0.000082,,0x01
"ch1","data",351.0860815,0.000082,,0x00
"ch1","data",351.086168,0.000082,,0x13
"ch1","data",351.086255,0.000082,,0x00
"ch1","data",351.0863415,0.000082,,0x00
"ch1","data",351.0864285,0.000082,,0x2C
"ch1","data",351.086515,0.000082,,0xCC
"ch1","data",351.086602,0.000082,,0xBF
"ch1","data",351.0866885,0.000082,,0xCF
"ch1","data",351.0867755,0.000082,,0x7D
"ch1","data",351.086862,0.000082,,0x0D
"ch1","data",351.086949,0.000082,,0x0A
"ch1","data",351.0870355,0.000082,,0x0D
"ch1","data",351.0871225,0.000082,,0x0A
"ch1","data",351.087209,0.000082,,0x00
"ch1","data",351.087296,0.000082,,0x7B
"ch1","data",351.0873825,0.000082,,0x38
"ch1","data",351.0874695,0.000082,,0x00
"ch1","data",351.087556,0.000082,,0x01
"ch1","data",351.087643,0.000082,,0x00
"ch1","data",351.0877295,0.000082,,0x05
"ch1","data",351.0878165,0.000082,,0x00
"ch1","data",351.087903,0.000082,,0x01
"ch1","data",351.08799,0.000082,,0x00
"ch1","data",351.0880765,0.000082,,0x00
"ch1","data",351.0881635,0.000082,,0x00
"ch1","data",351.08825,0.000082,,0x00
"ch1","data",351.0883365,0.000082,,0x12
"ch1","data",351.0884235,0.000082,,0x4B
"ch1","data",351.08851,0.000082,,0x00
"ch1","data",351.088597,0.000082,,0x38
"ch1","data",351.0886835,0.000082,,0x0D
"ch1","data",351.0887705,0.000082,,0x16
"ch1","data",351.088857,0.000082,,0xFD
"ch1","data",351.088944,0.000082,,0x00
"ch1","data",351.0890305,0.000082,,0x00
"ch1","data",351.0891175,0.000082,,0x00
"ch1","data",351.089204,0.000082,,0x00
"ch1","data",351.089291,0.000082,,0x00
"ch1","data",351.0893775,0.000082,,0x00
"ch1","data",351.0894645,0.000082,,0x00
"ch1","data",351.089551,0.000082,,0x00
"ch1","data",351.089638,0.000082,,0x3E
"ch1","data",351.0897245,0.000082,,0x00
"ch1","data",351.0898115,0.000082,,0xFF
"ch1","data",351.089898,0.000082,,0x41
"ch1","data",351.089985,0.000082,,0x04
"ch1","data",351.0900715,0.000082,,0x00
"ch1","data",351.0901585,0.000082,,0x00
"ch1","data",351.090245,0.000082,,0x00
"ch1","data",351.090332,0.000082,,0x90
"ch1","data",351.0904185,0.000082,,0x01
"ch1","data",351.0905055,0.000082,,0x14
"ch1","data",351.090592,0.000082,,0x00
"ch1","data",351.090679,0.000082,,0x00
"ch1","data",351.0907655,0.000082,,0x00
"ch1","data",351.0908525,0.000082,,0x00
"ch1","data",351.090939,0.000082,,0x00
"ch1","data",351.091026,0.000082,,0x00
"ch1","data",351.0911125,0.000082,,0x00
"ch1","data",351.0911995,0.000082,,0x00
"ch1","data",351.091286,0.000082,,0x00
"ch1","data",351.091373,0.000082,,0x00
"ch1","data",351.0914595,0.000082,,0x00
"ch1","data",351.0915465,0.000082,,0x00
"ch1","data",351.091633,0.000082,,0x00
"ch1","data",351.09172,0.000082,,0x00
"ch1","data",351.0918065,0.000082,,0x00
"ch1","data",351.0918935,0.000082,,0x00
"ch1","data",351.09198,0.000082,,0x00
"ch1","data",351.092067,0.000082,,0xBA
"ch1","data",351.0921535,0.000082,,0x74
"ch1","data",351.0922405,0.000082,,0x7D
"ch1","data",351.092327,0.000082,,0x0D
"ch1","data",351.092414,0.000082,,0x0A
"ch1","data",351.0925005,0.000082,,0x0D
"ch1","data",351.0925875,0.000082,,0x0A
"ch1","data",351.092674,0.000082,,0x0D
"ch1","data",351.092761,0.000082,,0x0A
"ch1","data",351.0928475,0.000082,,0x00
"ch1","data",351.0929345,0.000082,,0x7B
"ch1","data",351.093021,0.000082,,0x0C
"ch1","data",351.093108,0.000082,,0x00
"ch1","data",351.0931945,0.000082,,0x01
"ch1","data",351.0932815,0.000082,,0x00
"ch1","data",351.093368,0.000082,,0x03
"ch1","data",351.093455,0.000082,,0x00
"ch1","data",351.0935415,0.000082,,0x01
"ch1","data",351.0936285,0.000082,,0x00
"ch1","data",351.093715,0.000082,,0x00
"ch1","data",351.093802,0.000082,,0x00
"ch1","data",351.0938885,0.000082,,0xB0
"ch1","data",351.0939755,0.000082,,0xC0
"ch1","data",351.094062,0.000082,,0x7D
"ch1","data",351.094149,0.000082,,0x0D
"ch1","data",351.0942355,0.000082,,0x0A
"ch1","data",351.6082885,0.000082,,0x0D
"ch1","data",351.6083755,0.000082,,0x0A
"ch1","data",351.608462,0.000082,,0x00
"ch1","data",351.608549,0.000082,,0x7B
"ch1","data",351.6086355,0.000082,,0x0C
"ch1","data",351.6087225,0.000082,,0x00
"ch1","data",351.608809,0.000082,,0x01
"ch1","data",351.608896,0.000082,,0x00
"ch1","data",351.6089825,0.000082,,0x03
"ch1","data",351.6090695,0.000082,,0x00
"ch1","data",351.609156,0.000082,,0x01
"ch1","data",351.609243,0.000082,,0x00
"ch1","data",351.6093295,0.000082,,0x00
"ch1","data",351.6094165,0.000082,,0x00
"ch1","data",351.609503,0.000082,,0xB0
"ch1","data",351.60959,0.000082,,0xC0
"ch1","data",351.6096765,0.000082,,0x7D
"ch1","data",351.6097635,0.000082,,0x0D
"ch1","data",351.60985,0.000082,,0x0A
"ch0","data",356.8879975,0.000082,,0xDD
"ch0","data",356.8880825,0.000082,,0x02
"ch0","data",356.888167,0.000082,,0x00
"ch0","data",356.888252,0.000082,,0x3B
"ch0","data",356.8883365,0.000082,,0x00
"ch0","data",356.888421,0.000082,,0x7B
"ch0","data",356.888506,0.000082,,0x38
"ch0","data",356.8885905,0.000082,,0x00
"ch0","data",356.888675,0.000082,,0x11
"ch0","data",356.88876,0.000082,,0x00
"ch0","data",356.8888445,0.000082,,0x01
"ch0","data",356.8889295,0.000082,,0x00
"ch0","data",356.889014,0.000082,,0x00
"ch0","data",356.8890985,0.000082,,0x00
"ch0","data",356.8891835,0.000082,,0x01
"ch0","data",356.889268,0.000082,,0x00
"ch0","data",356.889353,0.000082,,0x46
"ch0","data",356.8894375,0.000082,,0x81
"ch0","data",356.889522,0.000082,,0x9E
"ch0","data",356.8896065,0.000082,,0xE3
"ch0","data",356.889691,0.000082,,0x00
"ch0","data",356.889776,0.000082,,0x1D
"ch0","data",356.8898605,0.000082,,0x00
"ch0","data",356.889945,0.000082,,0x0F
"ch0","data",356.89003,0.000082,,0x20
"ch0","data",356.8901145,0.000082,,0x00
"ch0","data",356.8901995,0.000082,,0xEB
"ch0","data",356.8902835,0.000082,,0x0A
"ch0","data",356.890368,0.000082,,0xA5
"ch0","data",356.890453,0.000082,,0x27
"ch0","data",356.8905375,0.000082,,0x56
"ch0","data",356.890622,0.000082,,0x97
"ch0","data",356.8907065,0.000082,,0x00
"ch0","data",356.8907915,0.000082,,0x00
"ch0","data",356.890876,0.000082,,0x00
"ch0","data",356.8909605,0.000082,,0x00
"ch0","data",356.891045,0.000082,,0x00
"ch0","data",356.89113,0.000082,,0x00
"ch0","data",356.8912145,0.000082,,0x61
"ch0","data",356.891299,0.000082,,0x07
"ch0","data",356.891384,0.000082,,0x73
"ch0","data",356.8914685,0.000082,,0x62
"ch0","data",356.891553,0.000082,,0x29
"ch0","data",356.8916375,0.000082,,0x00
"ch0","data",356.8917225,0.000082,,0x8D
"ch0","data",356.891807,0.000082,,0x00
"ch0","data",356.8918915,0.000082,,0x00
"ch0","data",356.8919765,0.000082,,0x88
"ch0","data",356.892061,0.000082,,0x00
"ch0","data",356.8921455,0.000082,,0x00
"ch0","data",356.89223,0.000082,,0x98
"ch0","data",356.8923145,0.000082,,0x00
"ch0","data",356.8923995,0.000082,,0x9F
"ch0","data",356.892484,0.000082,,0x00
"ch0","data",356.8925685,0.000082,,0x09
"ch0","data",356.892653,0.000082,,0x00
"ch0","data",356.892738,0.000082,,0x00
"ch0","data",356.8928225,0.000082,,0x00
"ch0","data",356.892907,0.000082,,0x67
"ch0","data",356.8929915,0.000082,,0x0E
"ch0","data",356.8930765,0.000082,,0x7B
"ch0","data",356.893161,0.000082,,0x62
"ch0","data",356.8932455,0.000082,,0x7D
"ch0","data",356.89333,0.000082,,0xDD
"ch0","data",356.8934145,0.000082,,0x02
"ch0","data",356.893499,0.000082,,0x00
"ch0","data",356.893584,0.000082,,0x0F
"ch0","data",356.8936685,0.000082,,0x00
"ch0","data",356.8937535,0.000082,,0x7B
"ch0","data",356.893838,0.000082,,0x0C
"ch0","data",356.8939225,0.000082,,0x00
"ch0","data",356.894007,0.000082,,0x11
"ch0","data",356.894092,0.000082,,0x00
"ch0","data",356.8941765,0.000082,,0x00
"ch0","data",356.894261,0.000082,,0x00
"ch0","data",356.894346,0.000082,,0x00
"ch0","data",356.8944305,0.000082,,0x00
"ch0","data",356.894515,0.000082,,0x01
"ch0","data",356.8946,0.000082,,0x00
"ch0","data",356.8946845,0.000082,,0x61
"ch0","data",356.8947695,0.000082,,0x76
"ch0","data",356.894854,0.000082,,0x7D
"ch1","data",357.5219515,0.000082,,0x0D
"ch1","data",357.522038,0.000082,,0x0A
"ch1","data",357.522125,0.000082,,0x00
"ch1","data",357.5222115,0.000082,,0x7B
"ch1","data",357.5222985,0.000082,,0x38
"ch1","data",357.522385,0.000082,,0x00
"ch1","data",357.522472,0.000082,,0x01
"ch1","data",357.5225585,0.000082,,0x00
"ch1","data",357.5226455,0.000082,,0x05
"ch1","data",357.522732,0.000082,,0x00
"ch1","data",357.522819,0.000082,,0x01
"ch1","data",357.5229055,0.000082,,0x00
"ch1","data",357.5229925,0.000082,,0x00
"ch1","data",357.523079,0.000082,,0x00
"ch1","data",357.523166,0.000082,,0x46
"ch1","data",357.5232525,0.000082,,0x81
"ch1","data",357.5233395,0.000082,,0x9E
"ch1","data",357.523426,0.000082,,0xE3
"ch1","data",357.523513,0.000082,,0x00
"ch1","data",357.5235995,0.000082,,0x1D
"ch1","data",357.5236865,0.000082,,0x00
"ch1","data",357.523773,0.000082,,0x0F
"ch1","data",357.52386,0.000082,,0x00
"ch1","data",357.5239465,0.000082,,0x01
"ch1","data",357.5240335,0.000082,,0x00
"ch1","data",357.52412,0.000082,,0x00
"ch1","data",357.524207,0.000082,,0x00
"ch1","data",357.5242935,0.000082,,0x00
"ch1","data",357.5243805,0.000082,,0x00
"ch1","data",357.524467,0.000082,,0x00
"ch1","data",357.524554,0.000082,,0x09
"ch1","data",357.5246405,0.000082,,0x00
"ch1","data",357.5247275,0.000082,,0x16
"ch1","data",357.524814,0.000082,,0x25
"ch1","data",357.524901,0.000082,,0x61
"ch1","data",357.5249875,0.000082,,0x07
"ch1","data",357.5250745,0.000082,,0x73
"ch1","data",357.525161,0.000082,,0x62
"ch1","data",357.525248,0.000082,,0x00
"ch1","data",357.5253345,0.000082,,0x00
"ch1","data",357.5254215,0.000082,,0xFF
"ch1","data",357.525508,0.000082,,0x04
"ch1","data",357.525595,0.000082,,0xFF
"ch1","data",357.5256815,0.000082,,0x0F
"ch1","data",357.5257685,0.000082,,0x04
"ch1","data",357.525855,0.000082,,0x40
"ch1","data",357.525942,0.000082,,0x0C
"ch1","data",357.5260285,0.000082,,0xFE
"ch1","data",357.5261155,0.000082,,0x00
"ch1","data",357.526202,0.000082,,0x00
"ch1","data",357.526289,0.000082,,0x00
"ch1","data",357.5263755,0.000082,,0x01
"ch1","data",357.5264625,0.000082,,0x00
"ch1","data",357.526549,0.000082,,0x13
"ch1","data",357.526636,0.000082,,0x00
"ch1","data",357.5267225,0.000082,,0x00
"ch1","data",357.5268095,0.000082,,0x2C
"ch1","data",357.526896,0.000082,,0xCC
"ch1","data",357.526983,0.000082,,0xBF
"ch1","data",357.5270695,0.000082,,0xCF
"ch1","data",357.5271565,0.000082,,0x7D
"ch1","data",357.527243,0.000082,,0x0D
"ch1","data",357.52733,0.000082,,0x0A
"ch1","data",357.5274165,0.000082,,0x0D
"ch1","data",357.5275035,0.000082,,0x0A
"ch1","data",357.52759,0.000082,,0x0D
"ch1","data",357.527677,0.000082,,0x0A
"ch1","data",357.5277635,0.000082,,0x00
"ch1","data",357.5278505,0.000082,,0x7B
"ch1","data",357.527937,0.000082,,0x0C
"ch1","data",357.528024,0.000082,,0x00
"ch1","data",357.5281105,0.000082,,0x01
"ch1","data",357.5281975,0.000082,,0x00
"ch1","data",357.528284,0.000082,,0x03
"ch1","data",357.528371,0.000082,,0x00
"ch1","data",357.5284575,0.000082,,0x01
"ch1","data",357.5285445,0.000082,,0x00
"ch1","data",357.528631,0.000082,,0x00
"ch1","data",357.528718,0.000082,,0x00
"ch1","data",357.5288045,0.000082,,0xB0
"ch1","data",357.5288915,0.000082,,0xC0
"ch1","data",357.528978,0.000082,,0x7D
"ch1","data",357.529065,0.000082,,0x0D
"ch1","data",357.5291515,0.000082,,0x0A
"ch0","data",362.7090295,0.000082,,0xDD
"ch0","data",362.709114,0.000082,,0x02
"ch0","data",362.709199,0.000082,,0x00
"ch0","data",362.7092835,0.000082,,0x3B
"ch0","data",362.709368,0.000082,,0x00
"ch0","data",362.7094525,0.000082,,0x7B
"ch0","data",362.709537,0.000082,,0x38
"ch0","data",362.709622,0.000082,,0x00
"ch0","data",362.7097065,0.000082,,0x11
"ch0","data",362.709791,0.000082,,0x00
"ch0","data",362.7098755,0.000082,,0x01
"ch0","data",362.7099605,0.000082,,0x00
"ch0","data",362.710045,0.000082,,0x00
"ch0","data",362.7101295,0.000082,,0x00
"ch0","data",362.710214,0.000082,,0x01
"ch0","data",362.710299,0.000082,,0x00
"ch0","data",362.7103835,0.000082,,0x00
"ch0","data",362.710468,0.000082,,0x12
"ch0","data",362.7105525,0.000082,,0x4B
"ch0","data",362.7106375,0.000082,,0x00
"ch0","data",362.710722,0.000082,,0x38
"ch0","data",362.7108065,0.000082,,0x0D
"ch0","data",362.710891,0.000082,,0x16
"ch0","data",362.710976,0.000082,,0xFD
"ch0","data",362.71106,0.000082,,0x03
"ch0","data",362.711145,0.000082,,0x00
"ch0","data",362.7112295,0.000082,,0x45
"ch0","data",362.711314,0.000082,,0x09
"ch0","data",362.7113985,0.000082,,0xA5
"ch0","data",362.7114835,0.000082,,0x27
"ch0","data",362.711568,0.000082,,0x2F
"ch0","data",362.7116525,0.000082,,0x05
"ch0","data",362.7117375,0.000082,,0xCC
"ch0","data",362.711822,0.000082,,0xFF
"ch0","data",362.711907,0.000082,,0x64
"ch0","data",362.7119915,0.000082,,0x00
"ch0","data",362.712076,0.000082,,0xEE
"ch0","data",362.712161,0.000082,,0x02
"ch0","data",362.7122455,0.000082,,0x00
"ch0","data",362.71233,0.000082,,0x00
"ch0","data",362.712415,0.000082,,0x00
"ch0","data",362.7124995,0.000082,,0x00
"ch0","data",362.712584,0.000082,,0x00
"ch0","data",362.712669,0.000082,,0x00
"ch0","data",362.7127535,0.000082,,0x0A
"ch0","data",362.712838,0.000082,,0x04
"ch0","data",362.712923,0.000082,,0x00
"ch0","data",362.7130075,0.000082,,0x00
"ch0","data",362.713092,0.000082,,0x00
"ch0","data",362.713177,0.000082,,0x00
"ch0","data",362.7132615,0.000082,,0x00
"ch0","data",362.7133465,0.000082,,0x00
"ch0","data",362.713431,0.000082,,0x06
"ch0","data",362.7135155,0.000082,,0x01
"ch0","data",362.7136005,0.000082,,0x00
"ch0","data",362.713685,0.000082,,0x00
"ch0","data",362.7137695,0.000082,,0x00
"ch0","data",362.7138545,0.000082,,0x00
"ch0","data",362.713939,0.000082,,0x00
"ch0","data",362.714024,0.000082,,0x00
"ch0","data",362.7141085,0.000082,,0x84
"ch0","data",362.714193,0.000082,,0x35
"ch0","data",362.714278,0.000082,,0x7D
"ch0","data",362.7478475,0.000082,,0xDD
"ch0","data",362.747932,0.000082,,0x01
"ch0","data",362.7480165,0.000082,,0x00
